location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20231101T2100,8.500245
20231101T2200,8.350245
20231101T2300,8.880245
20231102T0000,7.5102453
20231102T0100,7.4102454
20231102T0200,8.590245
20231102T0300,8.710245
20231102T0400,8.980246
20231102T0500,9.180245
20231102T0600,8.850245
20231102T0700,8.820246
20231102T0800,9.150246
20231102T0900,10.220245
20231102T1000,10.570246
20231102T1100,11.040245
20231102T1200,10.630245
20231102T1300,10.700245
20231102T1400,10.590245
20231102T1500,10.780245
20231102T1600,10.480246
20231102T1700,9.820246
20231102T1800,9.630245
20231102T1900,9.470245
20231102T2000,8.900246
20231102T2100,8.410246
20231102T2200,6.500245
20231102T2300,6.5302453
20231103T0000,6.8302455
20231103T0100,7.2602453
20231103T0200,7.520245
20231103T0300,7.520245
20231103T0400,7.6002455
20231103T0500,7.5902452
20231103T0600,7.5802455
20231103T0700,7.520245
20231103T0800,7.6002455
20231103T0900,8.040245
20231103T1000,8.930245
20231103T1100,9.600245
20231103T1200,9.850245
20231103T1300,10.010245
20231103T1400,10.030245
20231103T1500,9.8102455
20231103T1600,9.400246
20231103T1700,7.3302455
20231103T1800,6.4502454
20231103T1900,6.1802454
20231103T2000,6.0302453
20231103T2100,6.3902454
20231103T2200,6.710245
20231103T2300,7.1202455
20231104T0000,7.440245
20231104T0100,7.7202454
20231104T0200,7.6002455
20231104T0300,7.5302453
20231104T0400,7.630245
20231104T0500,7.710245
20231104T0600,7.1402454
20231104T0700,7.020245
20231104T0800,8.130245
20231104T0900,8.750245
20231104T1000,8.950245
20231104T1100,9.610246
20231104T1200,9.3102455
20231104T1300,9.030245
20231104T1400,9.140245
20231104T1500,9.010245
20231104T1600,9.970245
20231104T1700,10.5602455
20231104T1800,10.500245
20231104T1900,10.270246
20231104T2000,10.220245
20231104T2100,10.490245
20231104T2200,11.470245
20231104T2300,11.840245
20231105T0000,12.010245
20231105T0100,12.250245
20231105T0200,12.340245
20231105T0300,11.840245
20231105T0400,11.690246
20231105T0500,11.760245
20231105T0600,11.460245
20231105T0700,11.050245
20231105T0800,10.680245
20231105T0900,11.100245
20231105T1000,12.290245
20231105T1100,12.450245
20231105T1200,12.960245
20231105T1300,12.840245
20231105T1400,12.510245
20231105T1500,12.160245
20231105T1600,12.120245
20231105T1700,11.550245
20231105T1800,11.680245
20231105T1900,11.490245
20231105T2000,11.330245
20231105T2100,11.010245
20231105T2200,10.850245
20231105T2300,10.8102455
20231106T0000,10.780245
20231106T0100,10.770246
20231106T0200,10.730246
20231106T0300,10.680245
20231106T0400,10.870245
20231106T0500,10.750245
20231106T0600,10.120245
20231106T0700,10.440246
20231106T0800,11.010245
20231106T0900,11.770246
20231106T1000,12.120245
20231106T1100,12.240245
20231106T1200,12.830245
20231106T1300,12.760245
20231106T1400,12.710245
20231106T1500,11.750245
20231106T1600,10.660245
20231106T1700,10.160245
20231106T1800,9.5602455
20231106T1900,9.350245
20231106T2000,8.790245
20231106T2100,8.340245
20231106T2200,8.330246
20231106T2300,8.660245
20231107T0000,8.350245
20231107T0100,8.170245
20231107T0200,7.8902454
20231107T0300,8.460245
20231107T0400,8.360246
20231107T0500,8.710245
20231107T0600,8.580245
20231107T0700,8.680245
20231107T0800,9.280245
20231107T0900,9.800245
20231107T1000,9.980246
20231107T1100,10.150246
20231107T1200,9.400246
20231107T1300,9.380245
20231107T1400,9.430245
20231107T1500,9.3102455
20231107T1600,8.620245
20231107T1700,7.690245
20231107T1800,7.3302455
20231107T1900,6.5102453
20231107T2000,5.9702454
20231107T2100,5.7002454
20231107T2200,5.4502454
20231107T2300,5.1602454
20231108T0000,5.3302455
20231108T0100,4.980245
20231108T0200,4.960245
20231108T0300,5.040245
20231108T0400,5.5102453
20231108T0500,5.8202453
20231108T0600,6.2402453
20231108T0700,6.5702453
20231108T0800,7.290245
20231108T0900,8.260245
20231108T1000,9.950245
20231108T1100,10.900246
20231108T1200,11.800245
20231108T1300,12.320246
20231108T1400,12.380245
20231108T1500,12.050245
20231108T1600,10.520246
20231108T1700,6.610245
20231108T1800,5.8102455
20231108T1900,5.1002455
20231108T2000,4.2802453
20231108T2100,3.7602453
20231108T2200,3.8102455
20231108T2300,3.6902456
20231109T0000,4.0102453
20231109T0100,3.7702456
20231109T0200,3.8902454
20231109T0300,4.2102456
20231109T0400,4.8002453
20231109T0500,5.3302455
20231109T0600,6.0902452
20231109T0700,6.770245
20231109T0800,7.650245
20231109T0900,8.370246
20231109T1000,10.050245
20231109T1100,10.380245
20231109T1200,10.260245
20231109T1300,9.980246
20231109T1400,9.710245
20231109T1500,9.690246
20231109T1600,9.790245
20231109T1700,9.720245
20231109T1800,9.660245
20231109T1900,9.170245
20231109T2000,9.350245
20231109T2100,9.520246
20231109T2200,9.650246
20231109T2300,9.590245
20231110T0000,9.250245
20231110T0100,8.910245
20231110T0200,8.740245
20231110T0300,8.600245
20231110T0400,8.420245
20231110T0500,8.180245
20231110T0600,8.100245
20231110T0700,7.960245
20231110T0800,8.0602455
20231110T0900,8.390245
20231110T1000,9.300245
20231110T1100,9.8102455
20231110T1200,10.380245
20231110T1300,10.670245
20231110T1400,10.540245
20231110T1500,10.280245
20231110T1600,9.790245
20231110T1700,9.330245
20231110T1800,9.200245
20231110T1900,8.940246
20231110T2000,8.750245
20231110T2100,8.510245
20231110T2200,8.720245
20231110T2300,8.630245
20231111T0000,8.660245
20231111T0100,8.270246
20231111T0200,7.9902453
20231111T0300,7.500245
20231111T0400,7.0502453
20231111T0500,7.0602455
20231111T0600,6.9302454
20231111T0700,6.710245
20231111T0800,7.3202453
20231111T0900,7.610245
20231111T1000,8.400246
20231111T1100,8.400246
20231111T1200,8.270246
20231111T1300,8.630245
20231111T1400,8.150246
20231111T1500,8.070246
20231111T1600,7.3202453
20231111T1700,6.900245
20231111T1800,6.730245
20231111T1900,6.380245
20231111T2000,5.8002453
20231111T2100,5.360245
20231111T2200,4.2602453
20231111T2300,4.130245
20231112T0000,2.5702453
20231112T0100,2.3702455
20231112T0200,2.1402454
20231112T0300,2.4602454
20231112T0400,2.8902454
20231112T0500,3.6802454
20231112T0600,4.0802455
20231112T0700,4.3202453
20231112T0800,4.2602453
20231112T0900,4.0302453
20231112T1000,4.0202456
20231112T1100,3.7402453
20231112T1200,3.4602456
20231112T1300,3.6902456
20231112T1400,5.270245
20231112T1500,7.5802455
20231112T1600,9.140245
20231112T1700,10.520246
20231112T1800,10.740245
20231112T1900,11.040245
20231112T2000,11.230246
20231112T2100,11.230246
20231112T2200,11.040245
20231112T2300,11.380245
20231113T0000,11.960245
20231113T0100,12.580245
20231113T0200,12.740245
20231113T0300,12.670245
20231113T0400,12.190246
20231113T0500,11.8102455
20231113T0600,12.080245
20231113T0700,13.200245
20231113T0800,13.880245
20231113T0900,14.430245
20231113T1000,14.860246
20231113T1100,15.300245
20231113T1200,14.900246
20231113T1300,15.330245
20231113T1400,15.990245
20231113T1500,16.180246
20231113T1600,15.5602455
20231113T1700,15.230246
20231113T1800,15.490245
20231113T1900,15.700245
20231113T2000,16.160246
20231113T2100,16.110247
20231113T2200,15.820246
20231113T2300,15.550245
20231114T0000,15.080245
20231114T0100,14.320246
20231114T0200,13.460245
20231114T0300,12.610246
20231114T0400,11.820246
20231114T0500,11.170245
20231114T0600,11.010245
20231114T0700,11.090245
20231114T0800,11.440246
20231114T0900,11.780245
20231114T1000,12.120245
20231114T1100,11.770246
20231114T1200,11.250245
20231114T1300,10.710245
20231114T1400,10.420245
20231114T1500,10.360246
20231114T1600,11.030245
20231114T1700,12.150246
20231114T1800,12.510245
20231114T1900,12.5602455
20231114T2000,12.580245
20231114T2100,12.190246
20231114T2200,11.900246
20231114T2300,11.670245
20231115T0000,11.330245
20231115T0100,11.150246
20231115T0200,10.780245
20231115T0300,10.490245
20231115T0400,10.490245
20231115T0500,10.490245
20231115T0600,10.250245
20231115T0700,10.110246
20231115T0800,10.350245
20231115T0900,10.900246
20231115T1000,11.050245
20231115T1100,11.490245
20231115T1200,11.430245
20231115T1300,11.5602455
20231115T1400,11.650246
20231115T1500,11.150246
20231115T1600,10.0602455
20231115T1700,9.520246
20231115T1800,9.270246
20231115T1900,9.010245
20231115T2000,8.330246
20231115T2100,7.960245
20231115T2200,7.290245
20231115T2300,7.1602454
20231116T0000,7.0702453
20231116T0100,6.500245
20231116T0200,6.4302454
20231116T0300,5.6602454
20231116T0400,5.5902452
20231116T0500,5.3902454
20231116T0600,5.2802453
20231116T0700,5.230245
20231116T0800,6.0102453
20231116T0900,6.7402453
20231116T1000,8.070246
20231116T1100,9.580245
20231116T1200,9.570246
20231116T1300,9.390245
20231116T1400,9.820246
20231116T1500,9.690246
20231116T1600,9.780245
20231116T1700,11.580245
20231116T1800,12.140245
20231116T1900,12.210245
20231116T2000,12.140245
20231116T2100,11.880245
20231116T2200,11.480246
20231116T2300,10.360246
20231117T0000,9.050245
20231117T0100,8.220245
20231117T0200,7.7802453
20231117T0300,7.5502453
20231117T0400,7.3302455
20231117T0500,7.1402454
20231117T0600,7.130245
20231117T0700,7.0502453
20231117T0800,7.020245
20231117T0900,7.250245
20231117T1000,7.920245
20231117T1100,8.120246
20231117T1200,8.260245
20231117T1300,8.270246
20231117T1400,8.210245
20231117T1500,8.070246
20231117T1600,7.670245
20231117T1700,7.1802454
20231117T1800,6.9902453
20231117T1900,6.7402453
20231117T2000,6.540245
20231117T2100,6.170245
20231117T2200,5.290245
20231117T2300,4.8902454
20231118T0000,4.5602455
20231118T0100,4.0502453
20231118T0200,3.8402452
20231118T0300,3.7102456
20231118T0400,3.3702455
20231118T0500,3.3702455
20231118T0600,3.2702456
20231118T0700,3.4802456
20231118T0800,4.1402454
20231118T0900,5.400245
20231118T1000,6.6602454
20231118T1100,7.3702455
20231118T1200,7.8502455
20231118T1300,8.280246
20231118T1400,8.610246
20231118T1500,8.520246
20231118T1600,8.270246
20231118T1700,8.180245
20231118T1800,8.110246
20231118T1900,8.050245
20231118T2000,8.170245
20231118T2100,8.620245
20231118T2200,9.120245
20231118T2300,9.620245
20231119T0000,10.280245
20231119T0100,10.930245
20231119T0200,11.370245
20231119T0300,11.500245
20231119T0400,11.630245
20231119T0500,11.780245
20231119T0600,11.750245
20231119T0700,12.040245
20231119T0800,12.630245
20231119T0900,13.110246
20231119T1000,13.650246
20231119T1100,14.100245
20231119T1200,14.410245
20231119T1300,14.700245
20231119T1400,14.790245
20231119T1500,14.420245
20231119T1600,14.020246
20231119T1700,13.8102455
20231119T1800,13.690246
20231119T1900,13.5602455
20231119T2000,13.500245
20231119T2100,13.260245
20231119T2200,12.880245
20231119T2300,12.900246
20231120T0000,12.870245
20231120T0100,12.720245
20231120T0200,12.340245
20231120T0300,12.040245
20231120T0400,11.640245
20231120T0500,11.210245
20231120T0600,11.040245
20231120T0700,10.800245
20231120T0800,10.780245
20231120T0900,11.040245
20231120T1000,11.740245
20231120T1100,11.980246
20231120T1200,12.200245
20231120T1300,12.260245
20231120T1400,11.990245
20231120T1500,11.470245
20231120T1600,10.8102455
20231120T1700,10.380245
20231120T1800,9.930245
20231120T1900,9.670245
20231120T2000,9.820246
20231120T2100,9.570246
20231120T2200,9.430245
20231120T2300,9.370245
20231121T0000,9.090245
20231121T0100,8.780245
20231121T0200,8.540245
20231121T0300,8.160246
20231121T0400,8.0602455
20231121T0500,8.030246
20231121T0600,7.980245
20231121T0700,7.710245
20231121T0800,8.130245
20231121T0900,8.750245
20231121T1000,9.490245
20231121T1100,9.730246
20231121T1200,9.890245
20231121T1300,9.830245
20231121T1400,9.550245
20231121T1500,9.250245
20231121T1600,8.410246
20231121T1700,7.960245
20231121T1800,7.9702454
20231121T1900,7.8302455
20231121T2000,7.7602453
20231121T2100,7.650245
20231121T2200,7.5502453
20231121T2300,7.4502454
20231122T0000,7.290245
20231122T0100,7.2802453
20231122T0200,7.290245
20231122T0300,7.1002455
20231122T0400,6.8102455
20231122T0500,6.3302455
20231122T0600,5.8902454
20231122T0700,5.3002453
20231122T0800,4.8102455
20231122T0900,4.8402452
20231122T1000,5.020245
20231122T1100,5.2402453
20231122T1200,5.210245
20231122T1300,4.9902453
20231122T1400,4.610245
20231122T1500,4.110245
20231122T1600,3.4602456
20231122T1700,2.9002452
20231122T1800,2.6002455
20231122T1900,2.2102454
20231122T2000,1.8802454
20231122T2100,1.5102453
20231122T2200,1.3602455
20231122T2300,1.6502454
20231123T0000,0.9802454
20231123T0100,0.7202454
20231123T0200,1.4902453
20231123T0300,1.3802454
20231123T0400,1.3602455
20231123T0500,1.2902454
20231123T0600,1.1102455
20231123T0700,0.23024541
20231123T0800,0.9802454
20231123T0900,2.8202453
20231123T1000,4.690245
20231123T1100,6.0702453
20231123T1200,7.0702453
20231123T1300,7.8002453
20231123T1400,7.860245
20231123T1500,7.190245
20231123T1600,5.4102454
20231123T1700,4.730245
20231123T1800,4.980245
20231123T1900,5.1402454
20231123T2000,5.500245
20231123T2100,5.5102453
20231123T2200,5.8002453
20231123T2300,6.000245
20231124T0000,6.5302453
20231124T0100,6.9102454
20231124T0200,7.190245
20231124T0300,7.440245
20231124T0400,7.5102453
20231124T0500,7.5602455
20231124T0600,7.5702453
20231124T0700,7.6402454
20231124T0800,7.960245
20231124T0900,8.290245
20231124T1000,8.660245
20231124T1100,8.720245
20231124T1200,8.990245
20231124T1300,8.730246
20231124T1400,8.170245
20231124T1500,7.400245
20231124T1600,6.770245
20231124T1700,6.270245
20231124T1800,5.4902453
20231124T1900,4.9502454
20231124T2000,4.2402453
20231124T2100,4.1802454
20231124T2200,4.1802454
20231124T2300,4.0602455
20231125T0000,3.8402452
20231125T0100,3.6102452
20231125T0200,3.4402456
20231125T0300,3.0702453
20231125T0400,2.9002452
20231125T0500,2.7802453
20231125T0600,2.5302453
20231125T0700,1.9902455
20231125T0800,2.6902456
20231125T0900,3.5702453
20231125T1000,4.3202453
20231125T1100,4.770245
20231125T1200,5.000245
20231125T1300,5.130245
20231125T1400,4.8202453
20231125T1500,3.8602452
20231125T1600,2.7602453
20231125T1700,2.5702453
20231125T1800,2.8502455
20231125T1900,2.9702454
20231125T2000,3.4202452
20231125T2100,3.6802454
20231125T2200,3.7602453
20231125T2300,3.6802454
20231126T0000,3.6602454
20231126T0100,3.6902456
20231126T0200,3.3902454
20231126T0300,3.1202455
20231126T0400,3.1102452
20231126T0500,2.8302455
20231126T0600,2.8002453
20231126T0700,2.7302456
20231126T0800,2.9502454
20231126T0900,3.5502453
20231126T1000,4.2202454
20231126T1100,4.6202455
20231126T1200,4.9902453
20231126T1300,5.1802454
20231126T1400,5.3402452
20231126T1500,5.0702453
20231126T1600,4.2002454
20231126T1700,3.7602453
20231126T1800,2.8802452
20231126T1900,1.6902454
20231126T2000,1.0302454
20231126T2100,0.100245416
20231126T2200,0.1202454
20231126T2300,0.6502454
20231127T0000,0.8702454
20231127T0100,0.97024536
20231127T0200,0.7602454
20231127T0300,0.5902454
20231127T0400,0.5702454
20231127T0500,0.9202454
20231127T0600,1.1102455
20231127T0700,1.7302454
20231127T0800,2.2902455
20231127T0900,3.2402453
20231127T1000,4.150245
20231127T1100,4.790245
20231127T1200,5.210245
20231127T1300,5.6002455
20231127T1400,5.3202453
20231127T1500,4.980245
20231127T1600,4.900245
20231127T1700,4.2902455
20231127T1800,4.2502456
20231127T1900,4.400245
20231127T2000,4.4702454
20231127T2100,4.610245
20231127T2200,4.6402454
20231127T2300,5.110245
20231128T0000,5.4102454
20231128T0100,5.6202455
20231128T0200,5.9902453
20231128T0300,6.290245
20231128T0400,6.5302453
20231128T0500,6.5802455
20231128T0600,6.3102455
20231128T0700,5.900245
20231128T0800,5.420245
20231128T0900,4.7402453
20231128T1000,4.2802453
20231128T1100,3.9802456
20231128T1200,3.7402453
20231128T1300,3.5702453
20231128T1400,3.5302453
20231128T1500,3.3702455
20231128T1600,3.2402453
20231128T1700,2.7102456
20231128T1800,2.8602452
20231128T1900,2.3202453
20231128T2000,1.9102454
20231128T2100,1.4302454
20231128T2200,1.7802454
20231128T2300,1.1602454
20231129T0000,0.89024544
20231129T0100,0.4402454
20231129T0200,0.1202454
20231129T0300,0.2402454
20231129T0400,0.3102454
20231129T0500,0.2602454
20231129T0600,0.4002454
20231129T0700,0.4302454
20231129T0800,1.0602454
20231129T0900,2.2602453
20231129T1000,3.4602456
20231129T1100,4.4702454
20231129T1200,5.3102455
20231129T1300,5.8702455
20231129T1400,5.610245
20231129T1500,4.420245
20231129T1600,3.3602452
20231129T1700,2.3502455
20231129T1800,1.3502455
20231129T1900,0.9302454
20231129T2000,1.3402455
20231129T2100,1.0702454
20231129T2200,1.0702454
20231129T2300,0.77024543
20231130T0000,0.9902454
20231130T0100,0.9802454
20231130T0200,1.2002454
20231130T0300,1.4802454
20231130T0400,1.7202454
20231130T0500,1.7102454
20231130T0600,1.8002454
20231130T0700,1.9302454
20231130T0800,1.9102454
20231130T0900,1.6802454
20231130T1000,1.8002454
20231130T1100,1.9202454
20231130T1200,2.1102452
20231130T1300,2.2302454
20231130T1400,2.5702453
20231130T1500,2.6902456
20231130T1600,2.6802454
20231130T1700,2.6502452
20231130T1800,2.5402455
20231130T1900,2.5702453
20231130T2000,2.5702453
20231130T2100,2.7502456
20231130T2200,2.9302454
20231130T2300,2.9802456
20231201T0000,3.0602455
20231201T0100,3.0702453
20231201T0200,2.9602456
20231201T0300,2.9802456
20231201T0400,3.1802454
20231201T0500,3.1502452
20231201T0600,3.1602454
20231201T0700,3.2102456
20231201T0800,3.2102456
20231201T0900,3.3102455
20231201T1000,2.9702454
20231201T1100,2.9902453
20231201T1200,2.9002452
20231201T1300,2.7902455
20231201T1400,2.7302456
20231201T1500,2.5102453
20231201T1600,2.2802453
20231201T1700,1.9202454
20231201T1800,1.6802454
20231201T1900,1.5902454
20231201T2000,1.5202454
20231201T2100,1.4402454
20231201T2200,1.5402454
20231201T2300,1.5002453
20231202T0000,1.4102454
20231202T0100,1.3302454
20231202T0200,1.1402454
20231202T0300,0.9502454
20231202T0400,0.7402454
20231202T0500,0.4902454
20231202T0600,0.3302454
20231202T0700,0.16024542
20231202T0800,-0.029754579
20231202T0900,-0.17975461
20231202T1000,-0.07975459
20231202T1100,-0.1297546
20231202T1200,-0.08975458
20231202T1300,-0.05975461
20231202T1400,-0.07975459
20231202T1500,-0.21975458
20231202T1600,-0.33975458
20231202T1700,-0.4497546
20231202T1800,-0.5497546
20231202T1900,-1.0797546
20231202T2000,-1.1097546
20231202T2100,-1.1097546
20231202T2200,-1.1097546
20231202T2300,-1.1797546
20231203T0000,-1.4097546
20231203T0100,-1.5997547
20231203T0200,-2.5497546
20231203T0300,-3.7797546
20231203T0400,-4.209755
20231203T0500,-4.729755
20231203T0600,-4.7197547
20231203T0700,-5.1997547
20231203T0800,-4.5697546
20231203T0900,-2.6997547
20231203T1000,-1.6797546
20231203T1100,-0.75975454
20231203T1200,0.17024541
20231203T1300,0.7302454
20231203T1400,0.7302454
20231203T1500,-0.40975457
20231203T1600,-1.9397546
20231203T1700,-2.2797546
20231203T1800,-2.5197544
20231203T1900,-2.7697544
20231203T2000,-2.9797544
20231203T2100,-3.1397548
20231203T2200,-3.5597548
20231203T2300,-3.7797546
20231204T0000,-3.7397547
20231204T0100,-3.7997546
20231204T0200,-3.8397546
20231204T0300,-3.5097547
20231204T0400,-3.1097546
20231204T0500,-2.7297544
20231204T0600,-2.3397546
20231204T0700,-2.0197544
20231204T0800,-1.4497546
20231204T0900,-1.0197546
20231204T1000,-0.17975461
20231204T1100,0.5302454
20231204T1200,1.2202454
20231204T1300,1.4702454
20231204T1400,1.5102453
20231204T1500,1.7602454
20231204T1600,1.8002454
20231204T1700,1.5902454
20231204T1800,1.3002454
20231204T1900,1.1002455
20231204T2000,1.4002454
20231204T2100,1.9402454
20231204T2200,2.1302454
20231204T2300,3.1902456
20231205T0000,4.110245
20231205T0100,4.650245
20231205T0200,4.9902453
20231205T0300,5.380245
20231205T0400,5.8502455
20231205T0500,6.0102453
20231205T0600,5.9502454
20231205T0700,5.8302455
20231205T0800,5.790245
20231205T0900,5.860245
20231205T1000,6.3702455
20231205T1100,6.920245
20231205T1200,6.9702454
20231205T1300,6.9102454
20231205T1400,6.250245
20231205T1500,5.610245
20231205T1600,4.980245
20231205T1700,4.5902452
20231205T1800,4.420245
20231205T1900,4.420245
20231205T2000,4.4402456
20231205T2100,4.5302453
20231205T2200,4.6402454
20231205T2300,4.770245
20231206T0000,4.770245
20231206T0100,4.8102455
20231206T0200,4.7602453
20231206T0300,4.6602454
20231206T0400,4.6402454
20231206T0500,4.6202455
20231206T0600,4.5102453
20231206T0700,4.3202453
20231206T0800,4.3102455
20231206T0900,4.650245
20231206T1000,5.210245
20231206T1100,5.5102453
20231206T1200,5.8202453
20231206T1300,6.0802455
20231206T1400,6.020245
20231206T1500,5.3402452
20231206T1600,4.4602456
20231206T1700,4.610245
20231206T1800,4.5402455
20231206T1900,4.630245
20231206T2000,4.5302453
20231206T2100,4.0902452
20231206T2200,2.8002453
20231206T2300,2.2102454
20231207T0000,2.5002456
20231207T0100,2.0402455
20231207T0200,1.5602454
20231207T0300,1.0802454
20231207T0400,0.5102454
20231207T0500,0.22024539
20231207T0600,0.19024539
20231207T0700,0.100245416
20231207T0800,0.4602454
20231207T0900,1.2702454
20231207T1000,1.8302454
20231207T1100,2.5802455
20231207T1200,2.9902453
20231207T1300,3.5002456
20231207T1400,3.5602455
20231207T1500,3.3502455
20231207T1600,2.5902452
20231207T1700,1.6802454
20231207T1800,1.3502455
20231207T1900,1.3302454
20231207T2000,0.8602454
20231207T2100,0.9902454
20231207T2200,2.0802455
20231207T2300,2.0102453
20231208T0000,2.1702454
20231208T0100,2.2202454
20231208T0200,2.3602452
20231208T0300,2.6802454
20231208T0400,2.7802453
20231208T0500,3.4602456
20231208T0600,4.2502456
20231208T0700,4.8702455
20231208T0800,5.1602454
20231208T0900,5.7602453
20231208T1000,5.9902453
20231208T1100,6.730245
20231208T1200,7.2002454
20231208T1300,7.5602455
20231208T1400,7.6602454
20231208T1500,7.630245
20231208T1600,7.3202453
20231208T1700,7.170245
20231208T1800,7.0302453
20231208T1900,6.980245
20231208T2000,6.8702455
20231208T2100,6.8002453
20231208T2200,6.650245
20231208T2300,6.2402453
20231209T0000,6.0802455
20231209T0100,6.210245
20231209T0200,6.2802453
20231209T0300,6.2402453
20231209T0400,6.480245
20231209T0500,6.5802455
20231209T0600,6.6202455
20231209T0700,6.540245
20231209T0800,6.710245
20231209T0900,7.1402454
20231209T1000,7.3202453
20231209T1100,8.050245
20231209T1200,8.630245
20231209T1300,7.9102454
20231209T1400,7.610245
20231209T1500,7.360245
20231209T1600,7.5602455
20231209T1700,8.3102455
20231209T1800,9.160245
20231209T1900,10.280245
20231209T2000,10.330245
20231209T2100,10.160245
20231209T2200,10.180245
20231209T2300,9.940246
20231210T0000,9.370245
20231210T0100,9.240245
20231210T0200,9.300245
20231210T0300,9.150246
20231210T0400,8.940246
20231210T0500,8.8102455
20231210T0600,8.620245
20231210T0700,8.620245
20231210T0800,8.720245
20231210T0900,9.0602455
20231210T1000,9.520246
20231210T1100,10.100245
20231210T1200,10.820246
20231210T1300,11.070246
20231210T1400,10.990245
20231210T1500,10.450245
20231210T1600,8.940246
20231210T1700,9.180245
20231210T1800,9.940246
20231210T1900,10.930245
20231210T2000,11.470245
20231210T2100,11.190246
20231210T2200,11.000245
20231210T2300,11.100245
20231211T0000,11.590245
20231211T0100,12.070246
20231211T0200,12.010245
20231211T0300,12.080245
20231211T0400,12.090245
20231211T0500,12.0602455
20231211T0600,12.0602455
20231211T0700,11.750245
20231211T0800,11.610246
20231211T0900,11.570246
20231211T1000,11.590245
20231211T1100,11.490245
20231211T1200,11.870245
20231211T1300,11.960245
20231211T1400,11.870245
20231211T1500,11.520246
20231211T1600,11.020246
20231211T1700,10.720245
20231211T1800,10.540245
20231211T1900,10.090245
20231211T2000,9.890245
20231211T2100,9.500245
20231211T2200,9.500245
20231211T2300,9.320246
20231212T0000,9.180245
20231212T0100,9.070246
20231212T0200,9.420245
20231212T0300,9.460245
20231212T0400,9.590245
20231212T0500,9.720245
20231212T0600,9.670245
20231212T0700,9.920245
20231212T0800,10.680245
20231212T0900,11.530245
20231212T1000,12.380245
20231212T1100,12.940246
20231212T1200,13.500245
20231212T1300,13.120245
20231212T1400,12.980246
20231212T1500,12.980246
20231212T1600,12.8102455
20231212T1700,12.520246
20231212T1800,11.870245
20231212T1900,11.630245
20231212T2000,11.090245
20231212T2100,10.590245
20231212T2200,10.140245
20231212T2300,10.140245
20231213T0000,10.010245
20231213T0100,9.820246
20231213T0200,9.630245
20231213T0300,9.230246
20231213T0400,9.000245
20231213T0500,9.160245
20231213T0600,8.920245
20231213T0700,8.650246
20231213T0800,8.870245
20231213T0900,9.200245
20231213T1000,9.730246
20231213T1100,9.710245
20231213T1200,9.470245
20231213T1300,9.100245
20231213T1400,8.770246
20231213T1500,8.490246
20231213T1600,8.070246
20231213T1700,7.670245
20231213T1800,7.5602455
20231213T1900,7.230245
20231213T2000,7.130245
20231213T2100,7.0902452
20231213T2200,6.9102454
20231213T2300,6.8402452
20231214T0000,6.7802453
20231214T0100,6.8202453
20231214T0200,6.8702455
20231214T0300,6.920245
20231214T0400,6.980245
20231214T0500,6.960245
20231214T0600,6.8402452
20231214T0700,6.880245
20231214T0800,7.0502453
20231214T0900,7.5102453
20231214T1000,7.8402452
20231214T1100,8.250245
20231214T1200,8.630245
20231214T1300,8.700245
20231214T1400,8.770246
20231214T1500,8.360246
20231214T1600,7.8502455
20231214T1700,7.4502454
20231214T1800,7.360245
20231214T1900,6.8902454
20231214T2000,6.6402454
20231214T2100,6.230245
20231214T2200,5.750245
20231214T2300,5.190245
20231215T0000,4.8402452
20231215T0100,4.8502455
20231215T0200,4.8902454
20231215T0300,4.880245
20231215T0400,4.5802455
20231215T0500,4.8202453
20231215T0600,4.5002456
20231215T0700,4.5202456
20231215T0800,4.770245
20231215T0900,5.7202454
20231215T1000,6.790245
20231215T1100,7.5802455
20231215T1200,7.9702454
20231215T1300,8.260245
20231215T1400,8.150246
20231215T1500,7.6202455
20231215T1600,6.7802453
20231215T1700,6.0602455
20231215T1800,5.790245
20231215T1900,5.270245
20231215T2000,4.2502456
20231215T2100,3.4702454
20231215T2200,2.7602453
20231215T2300,2.9302454
20231216T0000,2.4702454
20231216T0100,2.3002453
20231216T0200,2.3702455
20231216T0300,2.0202456
20231216T0400,2.1002455
20231216T0500,2.1302454
20231216T0600,1.9502454
20231216T0700,1.7602454
20231216T0800,1.8302454
20231216T0900,2.6902456
20231216T1000,3.7402453
20231216T1100,4.940245
20231216T1200,5.6202455
20231216T1300,6.290245
20231216T1400,6.270245
20231216T1500,5.130245
20231216T1600,5.730245
20231216T1700,4.5702453
20231216T1800,2.2802453
20231216T1900,1.0002453
20231216T2000,0.5802454
20231216T2100,0.23024541
20231216T2200,0.52024543
20231216T2300,0.2402454
20231217T0000,-0.019754589
20231217T0100,-0.10975462
20231217T0200,-0.15975457
20231217T0300,-0.4297546
20231217T0400,-0.47975457
20231217T0500,-0.46975458
20231217T0600,-0.33975458
20231217T0700,-0.5397546
20231217T0800,-0.019754589
20231217T0900,1.0602454
20231217T1000,2.4402454
20231217T1100,3.9202452
20231217T1200,5.0502453
20231217T1300,6.0502453
20231217T1400,5.9502454
20231217T1500,5.610245
20231217T1600,4.5102453
20231217T1700,1.8102454
20231217T1800,1.3702455
20231217T1900,1.2402453
20231217T2000,1.1602454
20231217T2100,0.9802454
20231217T2200,1.0802454
20231217T2300,0.8102454
20231218T0000,0.41024542
